id,time_stamp,latitude,longitude,course,speed,altitude,comment,time_received,delay
Rider-587,15:05:51,52.00583333,7.217833333,254,177.792,4314.444,0,2025-Jun-09 12:40:23,0.111235142
Rider-588,15:05:52,52.00566667,7.217166667,254,177.792,4318.4064,0,2025-Jun-09 12:40:23,0.110503197
Rider-589,15:05:53,52.0055,7.2165,254,177.792,4322.6736,0,2025-Jun-09 12:40:23,0.111145735
Rider-590,15:05:54,52.0055,7.215666667,254,177.792,4326.636,0,2025-Jun-09 12:40:23,0.111158371
Rider-591,15:05:55,52.00533333,7.215,254,177.792,4329.684,0,2025-Jun-09 12:40:23,0.111341715
Rider-592,15:05:56,52.00516667,7.214333333,254,177.792,4333.6464,0,2025-Jun-09 12:40:23,0.110799074
Rider-593,15:05:57,52.00516667,7.213666667,254,179.644,4337.6088,0,2025-Jun-09 12:40:23,0.111160755
Rider-594,15:05:58,52.005,7.213,254,179.644,4341.5712,0,2025-Jun-09 12:40:24,0.110981703
Rider-595,15:05:59,52.00483333,7.212166667,254,179.644,4344.6192,0,2025-Jun-09 12:40:24,0.108866215
Rider-596,15:06:00,52.00466667,7.2115,254,179.644,4348.5816,0,2025-Jun-09 12:40:24,0.113618612
Rider-597,15:06:01,52.00466667,7.210833333,254,179.644,4352.544,0,2025-Jun-09 12:40:24,0.11066556
Rider-598,15:06:02,52.0045,7.210166667,254,179.644,4356.5064,0,2025-Jun-09 12:40:24,0.111381054
Rider-599,15:06:03,52.00433333,7.2095,254,179.644,4360.4688,0,2025-Jun-09 12:40:24,0.111281395
Rider-600,15:06:04,52.00433333,7.208666667,254,179.644,4364.4312,0,2025-Jun-09 12:40:24,0.111395836
Rider-601,15:06:06,52.00416667,7.208,254,179.644,4368.6984,0,2025-Jun-09 12:40:24,0.11115551
Rider-602,15:06:06,52.004,7.207333333,254,179.644,4372.6608,0,2025-Jun-09 12:40:24,0
Rider-603,15:06:07,52.00383333,7.206666667,253,179.644,4376.6232,0,2025-Jun-09 12:40:25,1.122980118
Rider-604,15:06:09,52.00383333,7.206,253,179.644,4380.5856,0,2025-Jun-09 12:40:26,0.11076045
Rider-605,15:06:10,52.00366667,7.205166667,253,179.644,4384.548,0,2025-Jun-09 12:40:26,0.111166239
Rider-606,15:06:10,52.0035,7.2045,253,179.644,4388.5104,0,2025-Jun-09 12:40:26,0.11160779
Rider-607,15:06:12,52.00333333,7.203833333,253,179.644,4392.4728,0,2025-Jun-09 12:40:26,0.110748529
Rider-608,15:06:13,52.00333333,7.203166667,253,179.644,4397.6544,0,2025-Jun-09 12:40:26,0.111079693
Rider-609,15:06:14,52.00316667,7.2025,253,179.644,4401.6168,0,2025-Jun-09 12:40:26,0.1105268
Rider-610,15:06:15,52.003,7.201666667,253,179.644,4405.5792,0,2025-Jun-09 12:40:26,0.110830069
Rider-611,15:06:15,52.00283333,7.201,253,179.644,4409.5416,0,2025-Jun-09 12:40:26,0.110898733
Rider-612,15:06:16,52.00266667,7.200333333,253,179.644,4413.504,0,2025-Jun-09 12:40:26,0.110754013
Rider-613,15:06:17,52.00266667,7.199666667,253,179.644,4417.4664,0,2025-Jun-09 12:40:27,0.110710859
Rider-614,15:06:18,52.0025,7.199,253,179.644,4421.4288,0,2025-Jun-09 12:40:27,0.110453606
Rider-615,15:06:19,52.00233333,7.198166667,253,179.644,4425.696,0,2025-Jun-09 12:40:27,0.110846519
Rider-616,15:06:20,52.00216667,7.1975,253,179.644,4429.6584,0,2025-Jun-09 12:40:27,0.110585928
Rider-617,15:06:21,52.00216667,7.196833333,253,179.644,4433.6208,0,2025-Jun-09 12:40:27,0.110465765
Rider-618,15:06:22,52.002,7.196166667,253,179.644,4437.5832,0,2025-Jun-09 12:40:27,0.110923052
Rider-619,15:06:23,52.00183333,7.1955,253,179.644,4441.5456,0,2025-Jun-09 12:40:27,0.111139297
Rider-620,15:06:24,52.00166667,7.194666667,253,179.644,4445.508,0,2025-Jun-09 12:40:27,0.111226082
Rider-621,15:06:25,52.00166667,7.194,253,179.644,4449.4704,0,2025-Jun-09 12:40:27,0.110105038
Rider-622,15:06:26,52.0015,7.193333333,253,179.644,4453.4328,0,2025-Jun-09 12:40:28,0.111598253
Rider-623,15:06:27,52.00133333,7.192666667,253,179.644,4457.7,0,2025-Jun-09 12:40:28,0.111081839
Rider-624,15:06:28,52.00116667,7.192,253,179.644,4461.6624,0,2025-Jun-09 12:40:28,0.110313654
Rider-625,15:06:29,52.001,7.191166667,253,179.644,4465.6248,0,2025-Jun-09 12:40:28,0.110462666
Rider-626,15:06:30,52.001,7.1905,253,181.496,4469.5872,0,2025-Jun-09 12:40:28,0.110825777
Rider-627,15:06:31,52.00083333,7.189833333,253,181.496,4473.5496,0,2025-Jun-09 12:40:28,0.110900879
Rider-628,15:06:32,52.00066667,7.189166667,253,181.496,4477.512,0,2025-Jun-09 12:40:28,0
Rider-629,15:06:33,52.0005,7.1885,253,181.496,4481.4744,0,2025-Jun-09 12:40:29,1.111605406
Rider-630,15:06:34,52.0005,7.187666667,253,181.496,4485.4368,0,2025-Jun-09 12:40:29,0.111472607
Rider-631,15:06:35,52.00033333,7.187,253,181.496,4489.704,0,2025-Jun-09 12:40:29,0.111660957
Rider-632,15:06:36,52.00016667,7.186333333,253,181.496,4493.6664,0,2025-Jun-09 12:40:30,0.111483097
Rider-633,15:06:37,52,7.185666667,253,181.496,4497.6288,0,2025-Jun-09 12:40:30,0.110397577
Rider-634,15:06:38,51.99983333,7.184833333,253,181.496,4501.5912,0,2025-Jun-09 12:40:30,0.111407042
Rider-635,15:06:39,51.99983333,7.184166667,253,181.496,4505.5536,0,2025-Jun-09 12:40:30,0.111297131
Rider-636,15:06:40,51.99966667,7.1835,253,181.496,4509.516,0,2025-Jun-09 12:40:30,0.111175537
Rider-637,15:06:41,51.9995,7.182833333,252,181.496,4513.4784,0,2025-Jun-09 12:40:30,0.110244513
Rider-638,15:06:42,51.99933333,7.182,252,181.496,4518.66,0,2025-Jun-09 12:40:30,0.111138582
Rider-639,15:06:43,51.99916667,7.181333333,252,183.348,4522.6224,0,2025-Jun-09 12:40:30,0.110937595
Rider-640,15:06:44,51.99916667,7.180666667,253,183.348,4526.5848,0,2025-Jun-09 12:40:30,0.111593246
Rider-641,15:06:45,51.999,7.18,253,183.348,4530.5472,0,2025-Jun-09 12:40:31,0.110994101
Rider-642,15:06:46,51.99883333,7.179166667,253,183.348,4535.424,0,2025-Jun-09 12:40:31,0.11121726
Rider-643,15:06:47,51.99866667,7.1785,253,183.348,4539.6912,0,2025-Jun-09 12:40:31,0.111196518
Rider-644,15:06:48,51.9985,7.177833333,253,183.348,4544.568,0,2025-Jun-09 12:40:31,0.111159801
Rider-645,15:06:49,51.9985,7.177166667,253,183.348,4548.5304,0,2025-Jun-09 12:40:31,0.110614061
Rider-646,15:06:50,51.99833333,7.176333333,253,183.348,4552.4928,0,2025-Jun-09 12:40:31,0.111433744
Rider-647,15:06:51,51.99816667,7.175666667,253,183.348,4557.6744,0,2025-Jun-09 12:40:31,0.111202717
Rider-648,15:06:52,51.998,7.175,253,181.496,4561.6368,0,2025-Jun-09 12:40:31,0.110808611
Rider-649,15:06:53,51.99783333,7.174333333,253,183.348,4565.5992,0,2025-Jun-09 12:40:31,0.111241579
Rider-650,15:06:54,51.99783333,7.1735,253,181.496,4570.476,0,2025-Jun-09 12:40:32,0.110695601
Rider-651,15:06:55,51.99766667,7.172833333,253,181.496,4574.4384,0,2025-Jun-09 12:40:32,0.111253262
Rider-652,15:06:56,51.9975,7.172166667,253,181.496,4578.7056,0,2025-Jun-09 12:40:32,0.111209154
Rider-653,15:06:57,51.99733333,7.1715,252,181.496,4583.5824,0,2025-Jun-09 12:40:32,0.111895561
Rider-654,15:06:58,51.99716667,7.170666667,252,181.496,4587.5448,0,2025-Jun-09 12:40:32,0
Rider-655,15:06:59,51.99716667,7.17,252,181.496,4591.5072,0,2025-Jun-09 12:40:33,1.12686491
Rider-656,15:07:00,51.997,7.169333333,252,181.496,4596.6888,0,2025-Jun-09 12:40:33,0.110383749
Rider-657,15:07:01,51.99683333,7.168666667,252,181.496,4600.6512,0,2025-Jun-09 12:40:33,0.11139226
Rider-658,15:07:02,51.99666667,7.167833333,252,181.496,4604.6136,0,2025-Jun-09 12:40:33,0.111595392
Rider-659,15:07:03,51.9965,7.167166667,252,181.496,4608.576,0,2025-Jun-09 12:40:33,0.111499786
Rider-660,15:07:04,51.9965,7.1665,252,181.496,4613.4528,0,2025-Jun-09 12:40:34,0.111641645
Rider-661,15:07:05,51.99633333,7.165833333,252,181.496,4617.72,0,2025-Jun-09 12:40:34,0.111115456
Rider-662,15:07:06,51.99616667,7.165,252,181.496,4621.6824,0,2025-Jun-09 12:40:34,0.111593246
Rider-663,15:07:07,51.996,7.164333333,252,181.496,4625.6448,0,2025-Jun-09 12:40:34,0.111251593
Rider-664,15:07:08,51.99583333,7.163666667,252,181.496,4630.5216,0,2025-Jun-09 12:40:34,0.112098455
Rider-665,15:07:09,51.99583333,7.163,252,181.496,4634.484,0,2025-Jun-09 12:40:34,0.111238003
Rider-666,15:07:10,51.99566667,7.162166667,252,181.496,4639.6656,0,2025-Jun-09 12:40:34,0.111334324
Rider-667,15:07:11,51.9955,7.1615,252,181.496,4643.628,0,2025-Jun-09 12:40:34,0.111823797
Rider-668,15:07:12,51.99533333,7.160833333,252,181.496,4647.5904,0,2025-Jun-09 12:40:34,0.111414671
Rider-669,15:07:13,51.99516667,7.160166667,253,181.496,4652.4672,0,2025-Jun-09 12:40:35,0.111158609
Rider-670,15:07:14,51.99516667,7.1595,253,181.496,4656.7344,0,2025-Jun-09 12:40:35,0.111687183
Rider-671,15:07:15,51.995,7.158666667,253,181.496,4661.6112,0,2025-Jun-09 12:40:35,0.11103034
Rider-672,15:07:16,51.99483333,7.158,253,181.496,4665.5736,0,2025-Jun-09 12:40:35,0.110093117
Rider-673,15:07:17,51.99466667,7.157333333,252,179.644,4669.536,0,2025-Jun-09 12:40:35,0.11037302
Rider-674,15:07:18,51.9945,7.156666667,252,179.644,4674.7176,0,2025-Jun-09 12:40:35,0.111801147
Rider-675,15:07:19,51.99433333,7.156,251,179.644,4678.68,0,2025-Jun-09 12:40:35,0.111689329
Rider-676,15:07:20,51.99433333,7.155166667,249,177.792,4682.6424,0,2025-Jun-09 12:40:35,0.111230135
Rider-677,15:07:21,51.99416667,7.154666667,246,175.94,4686.6048,0,2025-Jun-09 12:40:35,0.110812902
Rider-678,15:07:22,51.99383333,7.154,242,172.236,4690.5672,0,2025-Jun-09 12:40:36,0.111303329
Rider-679,15:07:23,51.99366667,7.153333333,238,170.384,4694.5296,0,2025-Jun-09 12:40:36,0.111579895
Rider-680,15:07:24,51.9935,7.152833333,233,168.532,4698.492,0,2025-Jun-09 12:40:36,0
Rider-681,15:07:25,51.99316667,7.152333333,230,166.68,4702.4544,0,2025-Jun-09 12:40:37,1.112122774
Rider-682,15:07:26,51.99283333,7.151833333,228,166.68,4705.5024,0,2025-Jun-09 12:40:37,0.111014843
Rider-683,15:07:27,51.99266667,7.151333333,226,166.68,4708.5504,0,2025-Jun-09 12:40:37,0.111390352
Rider-684,15:07:28,51.99233333,7.150833333,224,166.68,4711.5984,0,2025-Jun-09 12:40:37,0.110687494
Rider-685,15:07:29,51.992,7.150333333,222,168.532,4713.732,0,2025-Jun-09 12:40:37,0.110862017
Rider-686,15:07:30,51.99166667,7.149833333,221,168.532,4715.5608,0,2025-Jun-09 12:40:37,0.111168385
Rider-687,15:07:31,51.99133333,7.1495,219,168.532,4718.6088,0,2025-Jun-09 12:40:37,0.112553596
Rider-688,15:07:32,51.991,7.149,218,168.532,4720.7424,0,2025-Jun-09 12:40:38,0.111313105
Rider-689,15:07:33,51.99066667,7.1485,217,168.532,4723.4856,0,2025-Jun-09 12:40:38,0.111927986
Rider-690,15:07:34,51.99033333,7.148166667,216,168.532,4726.5336,0,2025-Jun-09 12:40:38,0.110868454
Rider-691,15:07:35,51.99,7.147666667,216,170.384,4729.5816,0,2025-Jun-09 12:40:38,0.111847639
Rider-692,15:07:36,51.98966667,7.147333333,215,170.384,4733.544,0,2025-Jun-09 12:40:38,0.110497713
Rider-693,15:07:37,51.98933333,7.147,214,170.384,4736.592,0,2025-Jun-09 12:40:38,0.111320019
Rider-694,15:07:38,51.989,7.1465,214,170.384,4739.64,0,2025-Jun-09 12:40:38,0.111631632
Rider-695,15:07:39,51.98866667,7.146166667,214,170.384,4743.6024,0,2025-Jun-09 12:40:38,0.111084938
Rider-696,15:07:40,51.98833333,7.145833333,213,170.384,4746.6504,0,2025-Jun-09 12:40:38,0.111759424
Rider-697,15:07:41,51.98783333,7.145333333,213,170.384,4750.6128,0,2025-Jun-09 12:40:39,0.111416101
Rider-698,15:07:42,51.9875,7.145,213,170.384,4753.6608,0,2025-Jun-09 12:40:39,0.111549854
Rider-699,15:07:43,51.98716667,7.144666667,212,172.236,4757.6232,0,2025-Jun-09 12:40:39,0.11060214
Rider-700,15:07:44,51.98683333,7.144333333,212,172.236,4760.6712,0,2025-Jun-09 12:40:39,0.110692978
Rider-701,15:07:45,51.9865,7.143833333,212,172.236,4764.6336,0,2025-Jun-09 12:40:39,0.111098051
Rider-702,15:07:46,51.98616667,7.1435,212,172.236,4768.596,0,2025-Jun-09 12:40:39,0.111177206
Rider-703,15:07:47,51.98566667,7.143166667,212,172.236,4771.644,0,2025-Jun-09 12:40:39,0.110090256
Rider-704,15:07:48,51.98533333,7.142833333,212,172.236,4775.6064,0,2025-Jun-09 12:40:39,0.111053705
Rider-705,15:07:49,51.985,7.142333333,212,172.236,4778.6544,0,2025-Jun-09 12:40:39,0.111525059
Rider-706,15:07:50,51.98466667,7.142,211,172.236,4782.6168,0,2025-Jun-09 12:40:39,0
Rider-707,15:07:52,51.98433333,7.141666667,211,172.236,4786.5792,0,2025-Jun-09 12:40:41,1.126438856
Rider-708,15:07:53,51.98383333,7.141333333,211,172.236,4789.6272,0,2025-Jun-09 12:40:41,0.111400604
Rider-709,15:07:53,51.9835,7.141,211,172.236,4793.5896,0,2025-Jun-09 12:40:41,0.111274004
Rider-710,15:07:54,51.98316667,7.1405,211,172.236,4797.552,0,2025-Jun-09 12:40:41,0.11203599
Rider-711,15:07:55,51.98283333,7.140166667,211,172.236,4800.6,0,2025-Jun-09 12:40:41,0.111200571
Rider-712,15:07:56,51.9825,7.139833333,211,172.236,4804.5624,0,2025-Jun-09 12:40:41,0.111062527
Rider-713,15:07:57,51.982,7.1395,211,172.236,4808.5248,0,2025-Jun-09 12:40:41,0.111155987
Rider-714,15:07:58,51.98166667,7.139,211,172.236,4811.5728,0,2025-Jun-09 12:40:41,0.110632658
Rider-715,15:08:00,51.98133333,7.138666667,211,172.236,4815.5352,0,2025-Jun-09 12:40:41,0.111748934
Rider-716,15:08:00,51.981,7.138333333,211,172.236,4819.4976,0,2025-Jun-09 12:40:42,0.111650705
Rider-717,15:08:01,51.98066667,7.138,211,172.236,4822.5456,0,2025-Jun-09 12:40:42,0.111650944
Rider-718,15:08:02,51.98016667,7.137666667,211,172.236,4826.508,0,2025-Jun-09 12:40:42,0.11135149
Rider-719,15:08:03,51.97983333,7.137166667,211,172.236,4830.4704,0,2025-Jun-09 12:40:42,0.110864639
Rider-720,15:08:05,51.9795,7.136833333,211,172.236,4833.5184,0,2025-Jun-09 12:40:42,0.112173557
Rider-721,15:08:05,51.97916667,7.1365,211,172.236,4837.4808,0,2025-Jun-09 12:40:42,0.11170125
Rider-722,15:08:06,51.97883333,7.136166667,211,174.088,4840.5288,0,2025-Jun-09 12:40:42,0.11085701
Rider-723,15:08:07,51.97833333,7.135666667,211,174.088,4844.4912,0,2025-Jun-09 12:40:42,0.111381531
Rider-724,15:08:08,51.978,7.135333333,211,174.088,4848.7584,0,2025-Jun-09 12:40:42,0.111167669
Rider-725,15:08:09,51.97766667,7.135,211,174.088,4851.5016,0,2025-Jun-09 12:40:43,0.109948158
Rider-726,15:08:10,51.97733333,7.134666667,211,174.088,4855.464,0,2025-Jun-09 12:40:43,0.110928059
Rider-727,15:08:11,51.97683333,7.134166667,211,174.088,4858.512,0,2025-Jun-09 12:40:43,0.111912489
Rider-728,15:08:12,51.9765,7.133833333,211,174.088,4862.4744,0,2025-Jun-09 12:40:43,0.110913038
Rider-729,15:08:13,51.97616667,7.1335,211,174.088,4866.7416,0,2025-Jun-09 12:40:43,0.112315655
Rider-730,15:08:14,51.97583333,7.133166667,211,174.088,4870.704,0,2025-Jun-09 12:40:43,0.111518383
Rider-731,15:08:15,51.9755,7.132833333,211,174.088,4873.752,0,2025-Jun-09 12:40:43,0.11186409
Rider-732,15:08:16,51.975,7.132333333,212,174.088,4877.7144,0,2025-Jun-09 12:40:43,0
Rider-733,15:08:17,51.97466667,7.132,211,174.088,4881.6768,0,2025-Jun-09 12:40:44,1.114210606
Rider-734,15:08:18,51.97433333,7.131666667,211,174.088,4885.6392,0,2025-Jun-09 12:40:44,0.111288786
Rider-735,15:08:19,51.974,7.131333333,211,174.088,4888.6872,0,2025-Jun-09 12:40:45,0.110518217
Rider-736,15:08:20,51.97366667,7.130833333,212,174.088,4892.6496,0,2025-Jun-09 12:40:45,0.110716343
Rider-737,15:08:21,51.97316667,7.1305,212,174.088,4896.612,0,2025-Jun-09 12:40:45,0.110630274
Rider-738,15:08:22,51.97283333,7.130166667,212,174.088,4900.5744,0,2025-Jun-09 12:40:45,0.111541033
Rider-739,15:08:23,51.9725,7.129833333,212,174.088,4903.6224,0,2025-Jun-09 12:40:45,0.111111164
Rider-740,15:08:24,51.97216667,7.129333333,212,174.088,4907.5848,0,2025-Jun-09 12:40:45,0.11140275
Rider-741,15:08:25,51.97166667,7.129,212,174.088,4911.5472,0,2025-Jun-09 12:40:45,0.111153603
Rider-742,15:08:26,51.97133333,7.128666667,212,174.088,4915.5096,0,2025-Jun-09 12:40:45,0.109967947
Rider-743,15:08:27,51.971,7.128333333,212,174.088,4919.472,0,2025-Jun-09 12:40:45,0.110795498
Rider-744,15:08:28,51.97066667,7.127833333,212,174.088,4923.7392,0,2025-Jun-09 12:40:46,0.111319065
Rider-745,15:08:29,51.97033333,7.1275,212,174.088,4926.4824,0,2025-Jun-09 12:40:46,0.110841036
Rider-746,15:08:30,51.96983333,7.127166667,212,174.088,4930.7496,0,2025-Jun-09 12:40:46,0.111397743
Rider-747,15:08:31,51.9695,7.126833333,212,174.088,4934.712,0,2025-Jun-09 12:40:46,0.110907078
Rider-748,15:08:32,51.96916667,7.126333333,212,174.088,4938.6744,0,2025-Jun-09 12:40:46,0.111006737
Rider-749,15:08:33,51.96883333,7.126,212,174.088,4941.7224,0,2025-Jun-09 12:40:46,0.110817671
Rider-750,15:08:34,51.9685,7.125666667,212,174.088,4945.6848,0,2025-Jun-09 12:40:46,0.111064434
Rider-751,15:08:35,51.968,7.125166667,212,174.088,4949.6472,0,2025-Jun-09 12:40:46,0.111685038
Rider-752,15:08:36,51.96766667,7.124833333,212,174.088,4953.6096,0,2025-Jun-09 12:40:46,0.111530781
Rider-753,15:08:37,51.96733333,7.1245,212,174.088,4956.6576,0,2025-Jun-09 12:40:47,0.111606121
Rider-754,15:08:38,51.967,7.124166667,212,174.088,4960.62,0,2025-Jun-09 12:40:47,0.110833406
Rider-755,15:08:39,51.96666667,7.123666667,212,174.088,4964.5824,0,2025-Jun-09 12:40:47,0.111826658
Rider-756,15:08:40,51.96616667,7.123333333,212,174.088,4967.6304,0,2025-Jun-09 12:40:47,0.111690283
Rider-757,15:08:41,51.96583333,7.123,212,174.088,4971.5928,0,2025-Jun-09 12:40:47,0.103203058
Rider-758,15:08:42,51.9655,7.1225,212,174.088,4974.6408,0,2025-Jun-09 12:40:47,0
Rider-759,15:08:43,51.96516667,7.122166667,212,174.088,4978.6032,0,2025-Jun-09 12:40:48,1.113626957
Rider-760,15:08:44,51.96483333,7.121833333,212,174.088,4982.5656,0,2025-Jun-09 12:40:48,0.110445499
Rider-761,15:08:45,51.96433333,7.1215,212,174.088,4985.6136,0,2025-Jun-09 12:40:48,0.111356974
Rider-762,15:08:46,51.964,7.121,212,174.088,4989.576,0,2025-Jun-09 12:40:48,0.111355066
Rider-763,15:08:47,51.96366667,7.120666667,212,174.088,4993.5384,0,2025-Jun-09 12:40:49,0.110616922
Rider-764,15:08:48,51.96333333,7.120333333,212,174.088,4996.5864,0,2025-Jun-09 12:40:49,0.111660242
Rider-765,15:08:49,51.963,7.119833333,212,174.088,5000.5488,0,2025-Jun-09 12:40:49,0.111792326
Rider-766,15:08:50,51.9625,7.1195,212,174.088,5004.5112,0,2025-Jun-09 12:40:49,0.111171484
Rider-767,15:08:51,51.96216667,7.119166667,212,174.088,5007.5592,0,2025-Jun-09 12:40:49,0.111032724
Rider-768,15:08:52,51.96183333,7.118833333,212,174.088,5011.5216,0,2025-Jun-09 12:40:49,0.110948324
Rider-769,15:08:53,51.9615,7.118333333,212,174.088,5014.5696,0,2025-Jun-09 12:40:49,0.110699177
Rider-770,15:08:54,51.961,7.118,212,174.088,5018.532,0,2025-Jun-09 12:40:49,0.110576391
Rider-771,15:08:55,51.96066667,7.117666667,212,174.088,5022.4944,0,2025-Jun-09 12:40:49,0.111066341
Rider-772,15:08:56,51.96033333,7.117166667,212,174.088,5025.5424,0,2025-Jun-09 12:40:50,0.110361814
Rider-773,15:08:57,51.96,7.116833333,212,174.088,5029.5048,0,2025-Jun-09 12:40:50,0.110750437
Rider-774,15:08:58,51.95966667,7.1165,212,174.088,5032.5528,0,2025-Jun-09 12:40:50,0.110897064
Rider-775,15:08:59,51.95916667,7.116,212,174.088,5036.5152,0,2025-Jun-09 12:40:50,0.111463547
Rider-776,15:09:00,51.95883333,7.115666667,212,174.088,5039.5632,0,2025-Jun-09 12:40:50,0.110488176
Rider-777,15:09:01,51.9585,7.115333333,212,174.088,5043.5256,0,2025-Jun-09 12:40:50,0.11072278
Rider-778,15:09:02,51.95816667,7.115,212,174.088,5046.5736,0,2025-Jun-09 12:40:50,0.11063242
Rider-779,15:09:03,51.95783333,7.1145,212,174.088,5050.536,0,2025-Jun-09 12:40:50,0.111227751
Rider-780,15:09:04,51.95733333,7.114166667,212,174.088,5054.4984,0,2025-Jun-09 12:40:50,0.111314058
Rider-781,15:09:05,51.957,7.113833333,212,174.088,5057.5464,0,2025-Jun-09 12:40:51,0.110651016
Rider-782,15:09:06,51.95666667,7.113333333,212,174.088,5061.5088,0,2025-Jun-09 12:40:51,0.111262321
Rider-783,15:09:07,51.95633333,7.113,212,174.088,5064.5568,0,2025-Jun-09 12:40:51,0.111623526
Rider-784,15:09:08,51.956,7.112666667,212,174.088,5068.5192,0,2025-Jun-09 12:40:51,0
Rider-785,15:09:09,51.9555,7.112166667,212,174.088,5071.5672,0,2025-Jun-09 12:40:52,1.124057055
Rider-786,15:09:10,51.95516667,7.111833333,212,174.088,5074.6152,0,2025-Jun-09 12:40:52,0.109973431
Rider-787,15:09:11,51.95483333,7.1115,212,174.088,5078.5776,0,2025-Jun-09 12:40:52,0.110521317
Rider-788,15:09:12,51.9545,7.111,212,174.088,5081.6256,0,2025-Jun-09 12:40:52,0.111512423
Rider-789,15:09:13,51.95416667,7.110666667,212,175.94,5085.588,0,2025-Jun-09 12:40:52,0.110887289
Rider-790,15:09:14,51.95366667,7.110333333,212,175.94,5088.636,0,2025-Jun-09 12:40:52,0.11192441
Rider-791,15:09:15,51.95333333,7.11,212,175.94,5091.684,0,2025-Jun-09 12:40:53,0.110110998
Rider-792,15:09:16,51.953,7.1095,212,175.94,5095.6464,0,2025-Jun-09 12:40:53,0.111139536
Rider-793,15:09:17,51.95266667,7.109166667,212,175.94,5098.6944,0,2025-Jun-09 12:40:53,0.10999465
Rider-794,15:09:18,51.95216667,7.108833333,212,175.94,5102.6568,0,2025-Jun-09 12:40:53,0.110910416
Rider-795,15:09:19,51.95183333,7.108333333,212,175.94,5105.7048,0,2025-Jun-09 12:40:53,0.110872269
Rider-796,15:09:20,51.9515,7.108,212,175.94,5109.6672,0,2025-Jun-09 12:40:53,0.111553431
Rider-797,15:09:22,51.95116667,7.107666667,212,175.94,5112.7152,0,2025-Jun-09 12:40:53,0.109900475
Rider-798,15:09:22,51.95083333,7.107166667,212,175.94,5116.6776,0,2025-Jun-09 12:40:53,0.111838102
Rider-799,15:09:24,51.95033333,7.106833333,212,175.94,5119.7256,0,2025-Jun-09 12:40:53,0.110940695
Rider-800,15:09:24,51.95,7.1065,212,175.94,5123.688,0,2025-Jun-09 12:40:54,0.110963821
Rider-801,15:09:26,51.94966667,7.106,212,175.94,5126.736,0,2025-Jun-09 12:40:54,0.110022068
Rider-802,15:09:26,51.94933333,7.105666667,212,175.94,5130.6984,0,2025-Jun-09 12:40:54,0.110027075
Rider-803,15:09:28,51.949,7.105333333,212,175.94,5133.7464,0,2025-Jun-09 12:40:54,0.110539913
Rider-804,15:09:29,51.9485,7.104833333,212,175.94,5137.7088,0,2025-Jun-09 12:40:54,0.110235453
Rider-805,15:09:30,51.94816667,7.1045,212,175.94,5140.7568,0,2025-Jun-09 12:40:54,0.109580755
Rider-806,15:09:30,51.94783333,7.104166667,212,175.94,5143.5,0,2025-Jun-09 12:40:54,0.111226559
Rider-807,15:09:31,51.9475,7.103833333,212,175.94,5147.7672,0,2025-Jun-09 12:40:54,0.111237764
Rider-808,15:09:32,51.947,7.103333333,212,175.94,5150.5104,0,2025-Jun-09 12:40:54,0.110216379
Rider-809,15:09:33,51.94666667,7.103,212,175.94,5154.7776,0,2025-Jun-09 12:40:55,0.111049414
Rider-810,15:09:34,51.94633333,7.102666667,212,175.94,5157.5208,0,2025-Jun-09 12:40:55,0
Rider-811,15:09:35,51.946,7.102166667,212,175.94,5160.5688,0,2025-Jun-09 12:40:56,1.125782728
Rider-812,15:09:36,51.9455,7.101833333,212,175.94,5164.5312,0,2025-Jun-09 12:40:56,0.110265017
Rider-813,15:09:37,51.94516667,7.1015,212,175.94,5167.5792,0,2025-Jun-09 12:40:56,0.110640049
Rider-814,15:09:38,51.94483333,7.101,212,175.94,5171.5416,0,2025-Jun-09 12:40:56,0.110879898
Rider-815,15:09:40,51.9445,7.100666667,212,175.94,5174.5896,0,2025-Jun-09 12:40:56,0.11033535
Rider-816,15:09:41,51.94416667,7.100333333,212,175.94,5177.6376,0,2025-Jun-09 12:40:56,0.111387253
Rider-817,15:09:42,51.94366667,7.099833333,212,175.94,5181.6,0,2025-Jun-09 12:40:56,0.110570669
Rider-818,15:09:42,51.94333333,7.0995,212,175.94,5184.648,0,2025-Jun-09 12:40:56,0.11125803
Rider-819,15:09:43,51.943,7.099166667,212,175.94,5187.696,0,2025-Jun-09 12:40:57,0.110788584
Rider-820,15:09:44,51.94266667,7.098666667,212,175.94,5191.6584,0,2025-Jun-09 12:40:57,0.110557795
Rider-821,15:09:45,51.94216667,7.098333333,212,175.94,5194.7064,0,2025-Jun-09 12:40:57,0.111810207
Rider-822,15:09:46,51.94183333,7.098,212,175.94,5198.6688,0,2025-Jun-09 12:40:57,0.111062765
Rider-823,15:09:47,51.9415,7.0975,213,175.94,5201.7168,0,2025-Jun-09 12:40:57,0.111720324
Rider-824,15:09:48,51.94116667,7.097166667,213,175.94,5205.6792,0,2025-Jun-09 12:40:57,0.109404564
Rider-825,15:09:49,51.94083333,7.096833333,213,175.94,5208.7272,0,2025-Jun-09 12:40:57,0.111302614
Rider-826,15:09:50,51.94033333,7.096333333,213,175.94,5212.6896,0,2025-Jun-09 12:40:57,0.110967398
Rider-827,15:09:51,51.94,7.096,213,175.94,5215.7376,0,2025-Jun-09 12:40:57,0.111053944
Rider-828,15:09:52,51.93966667,7.095666667,213,175.94,5219.7,0,2025-Jun-09 12:40:58,0.110149622
